Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214040,L08,BGJ398 (NVP-BGJ398),1.0,12,8,5677.0,4552.0,1125.0
2214040,L09,Tofacitinib,1.0,12,9,6550.0,5332.0,1218.0
2214040,L10,Entrectinib,0.01,12,10,5540.0,4564.0,976.0
2214040,L11,Rotenone,1.0,12,11,2171.0,1811.0,360.0
2214040,L12,"BKM120 (NVP-BKM120, Buparlisib)",0.1,12,12,5999.0,4872.0,1127.0
2214040,L13,Lenvatinib,0.1,12,13,6193.0,5031.0,1162.0
2214040,L14,ISRIB,0.1,12,14,5991.0,4948.0,1043.0
2214040,L15,DMSO,0.0,12,15,6470.0,5435.0,1035.0
2214040,L16,Tazemetostat,0.1,12,16,6439.0,5412.0,1027.0
2214040,L17,Decitabine,10.0,12,17,3893.0,3365.0,528.0
2214040,L18,MK-8776 (SCH 900776),1.0,12,18,6093.0,5129.0,964.0
2214040,L19,,0.0,12,19,6018.0,4766.0,1252.0
2214040,L20,FRAX597,0.1,12,20,6625.0,5538.0,1087.0
2214040,L21,Fasudil,1.0,12,21,6570.0,5400.0,1170.0
2214040,L22,AZD4547,0.1,12,22,6043.0,4861.0,1182.0
2214040,L23,Dabrafenib,1.0,12,23,5370.0,4288.0,1082.0
2214040,L24,DMSO,0.0,12,24,6319.0,5218.0,1101.0
2214040,M01,THZ1,0.01,13,1,5354.0,4231.0,1123.0
2214040,M02,Indomethacin,10.0,13,2,5099.0,3789.0,1310.0
2214040,M03,Genistein,1.0,13,3,4716.0,3572.0,1144.0
2214040,M05,GSK-2256098,0.1,13,5,6240.0,4703.0,1537.0
2214040,M06,Alectinib,0.01,13,6,5829.0,4453.0,1376.0
2214040,M07,Y-27632 dihydrochloride,0.1,13,7,5865.0,4580.0,1285.0
2214040,M08,"BKM120 (NVP-BKM120, Buparlisib)",0.01,13,8,4922.0,3741.0,1181.0
2214040,M09,NVP-AEW541 (hydrochloride),1.0,13,9,1838.0,1758.0,80.0
2214040,M10,DMSO,0.0,13,10,5319.0,4090.0,1229.0
2214040,M11,,0.0,13,11,5587.0,4413.0,1174.0
2214040,M12,GSK-2256098,0.1,13,12,5772.0,4374.0,1398.0
2214040,M13,Tofacitinib,10.0,13,13,5378.0,4275.0,1103.0
2214040,M14,DMSO,0.0,13,14,5185.0,3817.0,1368.0
2214040,M15,AZD4547,0.1,13,15,5718.0,4752.0,966.0
2214040,M16,Afuresertib,0.1,13,16,5728.0,4671.0,1057.0
2214040,M17,Tazemetostat,10.0,13,17,6013.0,5113.0,900.0
2214040,M18,Rapamycin (Sirolimus),0.01,13,18,4756.0,3718.0,1038.0
2214040,M19,Etomoxir,10.0,13,19,4832.0,3874.0,958.0
2214040,M20,FRAX597,0.1,13,20,6093.0,5105.0,988.0
2214040,M21,Dabrafenib,0.01,13,21,4542.0,3397.0,1145.0
2214040,M22,AZD6738,0.1,13,22,4886.0,3883.0,1003.0
2214040,M23,Y-27632 dihydrochloride,0.01,13,23,5250.0,4071.0,1179.0
2214040,M24,NVP-AEW541 (hydrochloride),1.0,13,24,2223.0,2068.0,155.0
2214040,N01,Arsenic trioxide,0.1,14,1,4958.0,3919.0,1039.0
2214040,N02,LY2835219,1.0,14,2,2857.0,2008.0,849.0
2214040,N03,NVP-AEW541 (hydrochloride),0.1,14,3,4139.0,3295.0,844.0
2214040,N04,,0.0,14,4,5482.0,4344.0,1138.0
2214040,N05,GSK-2636771,0.1,14,5,5839.0,4595.0,1244.0
2214040,N07,ISRIB,0.1,14,7,5356.0,4155.0,1201.0
2214040,N08,NVP-AEW541 (hydrochloride),0.1,14,8,4747.0,3971.0,776.0
2214040,N09,DMSO,0.0,14,9,5192.0,4092.0,1100.0
2214040,N10,Entrectinib,0.1,14,10,4660.0,3878.0,782.0
2214040,N11,CGP 57380,10.0,14,11,3723.0,3033.0,690.0
2214040,N12,Arsenic trioxide,1.0,14,12,5148.0,3981.0,1167.0
2214040,N13,DMSO,0.0,14,13,5485.0,4407.0,1078.0
2214040,N14,Selumetinib,1.0,14,14,4984.0,3612.0,1372.0
2214040,N15,Genistein,0.01,14,15,5843.0,4707.0,1136.0
2214040,N16,Tazemetostat,10.0,14,16,5663.0,4732.0,931.0
2214040,N17,Afuresertib,1.0,14,17,5358.0,4469.0,889.0
2214040,N18,LY2835219,0.01,14,18,5420.0,4462.0,958.0
2214040,N19,Fasudil,10.0,14,19,6281.0,5231.0,1050.0
2214040,N20,AZD4547,10.0,14,20,1624.0,1481.0,143.0
2214040,N21,(S)-H-1152 (hydrochloride),0.1,14,21,5051.0,3802.0,1249.0
2214040,N22,,0.0,14,22,4043.0,2979.0,1064.0
2214040,N23,Afuresertib,0.1,14,23,5783.0,4644.0,1139.0
2214040,N24,Lenvatinib,0.01,14,24,5352.0,4367.0,985.0
2214040,O01,ISRIB,1.0,15,1,4885.0,3951.0,934.0
2214040,O02,Bardoxolone methyl,0.1,15,2,3130.0,2179.0,951.0
2214040,O03,Indomethacin,1.0,15,3,5680.0,4496.0,1184.0
2214040,O04,Vinorelbine bitatrate,0.1,15,4,3918.0,2888.0,1030.0
2214040,O06,Lenvatinib,1.0,15,6,4544.0,3794.0,750.0
2214040,O07,"BKM120 (NVP-BKM120, Buparlisib)",10.0,15,7,1857.0,1623.0,234.0
2214040,O08,"Defactinib (VS-6063, PF-04554878)",1.0,15,8,4444.0,3568.0,876.0
2214040,O09,Indomethacin,10.0,15,9,4604.0,3472.0,1132.0
2214040,O10,Alectinib,10.0,15,10,3265.0,2784.0,481.0
2214040,O11,Arsenic trioxide,0.01,15,11,5017.0,3777.0,1240.0
2214040,O12,DMSO,0.0,15,12,5294.0,4135.0,1159.0
2214040,O13,Tofacitinib,0.01,15,13,4862.0,4123.0,739.0
2214040,O14,Tazemetostat,1.0,15,14,5145.0,4113.0,1032.0
2214040,O15,Dinaciclib (SCH727965),0.1,15,15,516.0,464.0,52.0
2214040,O16,"BKM120 (NVP-BKM120, Buparlisib)",1.0,15,16,3935.0,3256.0,679.0
2214040,O17,Afuresertib,0.01,15,17,5536.0,4617.0,919.0
2214040,O18,Fasudil,0.01,15,18,4721.0,3774.0,947.0
2214040,O19,Dinaciclib (SCH727965),1.0,15,19,1123.0,995.0,128.0
2214040,O20,Dinaciclib (SCH727965),10.0,15,20,1184.0,1051.0,133.0
2214040,O21,Selumetinib,10.0,15,21,4682.0,3965.0,717.0
2214040,O22,Vinorelbine bitatrate,10.0,15,22,1532.0,1251.0,281.0
2214040,O23,,0.0,15,23,5870.0,4703.0,1167.0
2214040,O24,GSK-2256098,10.0,15,24,3666.0,3092.0,574.0
2214040,P01,Palbociclib,0.1,16,1,4720.0,3949.0,771.0
2214040,P02,Fasudil,0.1,16,2,5257.0,4399.0,858.0
2214040,P03,Indomethacin,1.0,16,3,4260.0,3224.0,1036.0
2214040,P04,AZD4547,10.0,16,4,1572.0,1475.0,97.0
2214040,P05,OSI-906 (Linsitinib),1.0,16,5,2860.0,2637.0,223.0
2214040,P06,MK-2206 dihydrochloride,0.1,16,6,4941.0,4054.0,887.0
2214040,P07,Arsenic trioxide,10.0,16,7,5259.0,3799.0,1460.0
2214040,P08,,0.0,16,8,4604.0,3730.0,874.0
2214040,P09,Y-27632 dihydrochloride,0.1,16,9,4864.0,4043.0,821.0
2214040,P10,AZD6738,0.1,16,10,5134.0,4130.0,1004.0
2214040,P11,DMSO,0.0,16,11,5230.0,4243.0,987.0
2214040,P12,GSK-2636771,10.0,16,12,4976.0,4079.0,897.0
2214040,P13,Dabrafenib,10.0,16,13,5962.0,4407.0,1555.0
2214040,P14,(S)-H-1152 (hydrochloride),10.0,16,14,1299.0,1161.0,138.0
2214040,P15,Dasatinib,0.1,16,15,2853.0,2223.0,630.0
2214040,P16,Afuresertib,0.01,16,16,4393.0,3539.0,854.0
2214040,P17,Fasudil,1.0,16,17,5437.0,4482.0,955.0
2214040,P18,ISRIB,0.01,16,18,5457.0,4478.0,979.0
2214040,P19,Decitabine,10.0,16,19,2857.0,2429.0,428.0
2214040,P20,Bardoxolone methyl,1.0,16,20,1799.0,1320.0,479.0
2214040,P21,(S)-H-1152 (hydrochloride),1.0,16,21,5754.0,4609.0,1145.0
2214040,P22,Bardoxolone methyl,10.0,16,22,183.0,155.0,28.0
2214040,P23,Selumetinib,0.1,16,23,5518.0,4453.0,1065.0
2214040,P24,"Defactinib (VS-6063, PF-04554878)",0.01,16,24,5217.0,4395.0,822.0
