Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214060,L01,Arsenic trioxide,1.0,12,1,2503.0,2229.0,274.0
2214060,L02,Rotenone,0.1,12,2,2700.0,2569.0,131.0
2214060,L03,Genistein,10.0,12,3,1847.0,1694.0,153.0
2214060,L04,Rapamycin (Sirolimus),1.0,12,4,2509.0,2348.0,161.0
2214060,L05,LY2835219,0.1,12,5,2494.0,2341.0,153.0
2214060,L06,FRAX597,1.0,12,6,3282.0,3059.0,223.0
2214060,L07,DMSO,0.0,12,7,2909.0,2622.0,287.0
2214060,L08,BGJ398 (NVP-BGJ398),1.0,12,8,2745.0,2602.0,143.0
2214060,L09,Tofacitinib,1.0,12,9,2908.0,2744.0,164.0
2214060,L10,Entrectinib,0.01,12,10,2853.0,2667.0,186.0
2214060,L11,Rotenone,1.0,12,11,529.0,451.0,78.0
2214060,L12,"BKM120 (NVP-BKM120, Buparlisib)",0.1,12,12,2737.0,2498.0,239.0
2214060,L13,Lenvatinib,0.1,12,13,3079.0,2868.0,211.0
2214060,L14,ISRIB,0.1,12,14,3175.0,2962.0,213.0
2214060,L15,DMSO,0.0,12,15,3529.0,3379.0,150.0
2214060,L16,Tazemetostat,0.1,12,16,3089.0,2881.0,208.0
2214060,L17,Decitabine,10.0,12,17,1772.0,1521.0,251.0
2214060,L18,MK-8776 (SCH 900776),1.0,12,18,2864.0,2595.0,269.0
2214060,L19,,0.0,12,19,3167.0,2981.0,186.0
2214060,L20,FRAX597,0.1,12,20,3646.0,3363.0,283.0
2214060,L21,Fasudil,1.0,12,21,3272.0,2990.0,282.0
2214060,L22,AZD4547,0.1,12,22,2928.0,2686.0,242.0
2214060,L23,Dabrafenib,1.0,12,23,2805.0,2477.0,328.0
2214060,L24,DMSO,0.0,12,24,2600.0,2317.0,283.0
2214060,M01,THZ1,0.01,13,1,2711.0,2419.0,292.0
2214060,M02,Indomethacin,10.0,13,2,2411.0,2156.0,255.0
2214060,M03,Genistein,1.0,13,3,2185.0,2010.0,175.0
2214060,M04,Entrectinib,10.0,13,4,903.0,892.0,11.0
2214060,M05,GSK-2256098,0.1,13,5,3108.0,2852.0,256.0
2214060,M06,Alectinib,0.01,13,6,2730.0,2506.0,224.0
2214060,M07,Y-27632 dihydrochloride,0.1,13,7,3155.0,2950.0,205.0
2214060,M08,"BKM120 (NVP-BKM120, Buparlisib)",0.01,13,8,2665.0,2416.0,249.0
2214060,M09,NVP-AEW541 (hydrochloride),1.0,13,9,1275.0,1169.0,106.0
2214060,M10,DMSO,0.0,13,10,3077.0,2857.0,220.0
2214060,M11,,0.0,13,11,2820.0,2596.0,224.0
2214060,M12,GSK-2256098,0.1,13,12,3119.0,2855.0,264.0
2214060,M13,Tofacitinib,10.0,13,13,3851.0,3635.0,216.0
2214060,M14,DMSO,0.0,13,14,3151.0,2948.0,203.0
2214060,M15,AZD4547,0.1,13,15,3072.0,2899.0,173.0
2214060,M16,Afuresertib,0.1,13,16,3217.0,2930.0,287.0
2214060,M17,Tazemetostat,10.0,13,17,3900.0,3653.0,247.0
2214060,M18,Rapamycin (Sirolimus),0.01,13,18,2368.0,2194.0,174.0
2214060,M19,Etomoxir,10.0,13,19,2688.0,2502.0,186.0
2214060,M20,FRAX597,0.1,13,20,2764.0,2547.0,217.0
2214060,M21,Dabrafenib,0.01,13,21,2835.0,2616.0,219.0
2214060,M22,AZD6738,0.1,13,22,3035.0,2689.0,346.0
2214060,M23,Y-27632 dihydrochloride,0.01,13,23,2892.0,2591.0,301.0
2214060,M24,NVP-AEW541 (hydrochloride),1.0,13,24,1287.0,1133.0,154.0
2214060,N01,Arsenic trioxide,0.1,14,1,2423.0,2224.0,199.0
2214060,N02,LY2835219,1.0,14,2,1430.0,1245.0,185.0
2214060,N03,NVP-AEW541 (hydrochloride),0.1,14,3,1731.0,1613.0,118.0
2214060,N04,,0.0,14,4,2511.0,2306.0,205.0
2214060,N05,GSK-2636771,0.1,14,5,2394.0,2161.0,233.0
2214060,N06,Dinaciclib (SCH727965),0.1,14,6,113.0,98.0,15.0
2214060,N07,ISRIB,0.1,14,7,2627.0,2430.0,197.0
2214060,N08,NVP-AEW541 (hydrochloride),0.1,14,8,1886.0,1730.0,156.0
2214060,N09,DMSO,0.0,14,9,2373.0,2156.0,217.0
2214060,N10,Entrectinib,0.1,14,10,1817.0,1600.0,217.0
2214060,N11,CGP 57380,10.0,14,11,2385.0,2221.0,164.0
2214060,N12,Arsenic trioxide,1.0,14,12,2446.0,2202.0,244.0
2214060,N13,DMSO,0.0,14,13,2431.0,2266.0,165.0
2214060,N14,Selumetinib,1.0,14,14,2177.0,2051.0,126.0
2214060,N15,Genistein,0.01,14,15,2631.0,2472.0,159.0
2214060,N16,Tazemetostat,10.0,14,16,3269.0,3044.0,225.0
2214060,N17,Afuresertib,1.0,14,17,2679.0,2494.0,185.0
2214060,N18,LY2835219,0.01,14,18,3331.0,3071.0,260.0
2214060,N19,Fasudil,10.0,14,19,4397.0,4124.0,273.0
2214060,N20,AZD4547,10.0,14,20,1444.0,1417.0,27.0
2214060,N21,(S)-H-1152 (hydrochloride),0.1,14,21,2857.0,2643.0,214.0
2214060,N22,,0.0,14,22,2668.0,2487.0,181.0
2214060,N23,Afuresertib,0.1,14,23,2739.0,2439.0,300.0
2214060,N24,Lenvatinib,0.01,14,24,2699.0,2454.0,245.0
2214060,O01,ISRIB,1.0,15,1,2423.0,2120.0,303.0
2214060,O02,Bardoxolone methyl,0.1,15,2,1523.0,1351.0,172.0
2214060,O03,Indomethacin,1.0,15,3,2691.0,2392.0,299.0
2214060,O04,Vinorelbine bitatrate,0.1,15,4,2206.0,1971.0,235.0
2214060,O05,OSI-906 (Linsitinib),10.0,15,5,1186.0,1096.0,90.0
2214060,O06,Lenvatinib,1.0,15,6,2058.0,1828.0,230.0
2214060,O07,"BKM120 (NVP-BKM120, Buparlisib)",10.0,15,7,500.0,428.0,72.0
2214060,O08,"Defactinib (VS-6063, PF-04554878)",1.0,15,8,2683.0,2510.0,173.0
2214060,O09,Indomethacin,10.0,15,9,2257.0,2040.0,217.0
2214060,O10,Alectinib,10.0,15,10,1469.0,1181.0,288.0
2214060,O11,Arsenic trioxide,0.01,15,11,3139.0,2934.0,205.0
2214060,O12,DMSO,0.0,15,12,2829.0,2637.0,192.0
2214060,O13,Tofacitinib,0.01,15,13,2373.0,2140.0,233.0
2214060,O14,Tazemetostat,1.0,15,14,2761.0,2474.0,287.0
2214060,O15,Dinaciclib (SCH727965),0.1,15,15,188.0,157.0,31.0
2214060,O16,"BKM120 (NVP-BKM120, Buparlisib)",1.0,15,16,2180.0,1934.0,246.0
2214060,O17,Afuresertib,0.01,15,17,2845.0,2533.0,312.0
2214060,O18,Fasudil,0.01,15,18,2767.0,2498.0,269.0
2214060,O20,Dinaciclib (SCH727965),10.0,15,20,569.0,513.0,56.0
2214060,O21,Selumetinib,10.0,15,21,1457.0,1346.0,111.0
2214060,O22,Vinorelbine bitatrate,10.0,15,22,201.0,166.0,35.0
2214060,O23,,0.0,15,23,2655.0,2434.0,221.0
2214060,O24,GSK-2256098,10.0,15,24,1100.0,940.0,160.0
2214060,P01,Palbociclib,0.1,16,1,2022.0,1798.0,224.0
2214060,P02,Fasudil,0.1,16,2,2530.0,2319.0,211.0
2214060,P03,Indomethacin,1.0,16,3,2674.0,2358.0,316.0
2214060,P05,OSI-906 (Linsitinib),1.0,16,5,1523.0,1437.0,86.0
2214060,P06,MK-2206 dihydrochloride,0.1,16,6,2329.0,2134.0,195.0
2214060,P07,Arsenic trioxide,10.0,16,7,2802.0,2540.0,262.0
2214060,P08,,0.0,16,8,2672.0,2506.0,166.0
2214060,P09,Y-27632 dihydrochloride,0.1,16,9,2732.0,2486.0,246.0
2214060,P10,AZD6738,0.1,16,10,2677.0,2376.0,301.0
2214060,P11,DMSO,0.0,16,11,2756.0,2532.0,224.0
2214060,P12,GSK-2636771,10.0,16,12,2645.0,2448.0,197.0
2214060,P13,Dabrafenib,10.0,16,13,3038.0,2740.0,298.0
2214060,P14,(S)-H-1152 (hydrochloride),10.0,16,14,393.0,266.0,127.0
2214060,P15,Dasatinib,0.1,16,15,2287.0,2106.0,181.0
2214060,P16,Afuresertib,0.01,16,16,2569.0,2312.0,257.0
2214060,P17,Fasudil,1.0,16,17,2600.0,2399.0,201.0
2214060,P18,ISRIB,0.01,16,18,2815.0,2514.0,301.0
2214060,P19,Decitabine,10.0,16,19,1452.0,1243.0,209.0
2214060,P20,Bardoxolone methyl,1.0,16,20,1047.0,822.0,225.0
2214060,P21,(S)-H-1152 (hydrochloride),1.0,16,21,4214.0,3982.0,232.0
2214060,P22,Bardoxolone methyl,10.0,16,22,97.0,92.0,5.0
2214060,P23,Selumetinib,0.1,16,23,2483.0,2234.0,249.0
2214060,P24,"Defactinib (VS-6063, PF-04554878)",0.01,16,24,2571.0,2301.0,270.0
