Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214052,A11,K-975,0.01,1,11,1416.0,1106.0,310.0
2214052,A12,Pictilisib,0.1,1,12,1694.0,1406.0,288.0
2214052,A13,DMSO,0.0,1,13,1608.0,1226.0,382.0
2214052,A14,4-Diethylaminobenzaldehyde,1.0,1,14,1426.0,1064.0,362.0
2214052,A15,Navitoclax,0.1,1,15,1022.0,767.0,255.0
2214052,A17,Halofuginone,0.1,1,17,1154.0,947.0,207.0
2214052,A18,Ritlecitinib,0.01,1,18,1679.0,1300.0,379.0
2214052,A19,Isotretinoin,10.0,1,19,1655.0,1492.0,163.0
2214052,A20,Nirogacestat,0.1,1,20,1804.0,1486.0,318.0
2214052,A21,MLN120B,1.0,1,21,1631.0,1206.0,425.0
2214052,A22,A-1331852,10.0,1,22,97.0,65.0,32.0
2214052,A23,Isotretinoin,0.01,1,23,1679.0,1406.0,273.0
2214052,A24,IKK inhibitor VII,10.0,1,24,6.0,2.0,4.0
2214052,B01,Halofuginone,0.1,2,1,1210.0,1031.0,179.0
2214052,B02,ML385,1.0,2,2,1551.0,1102.0,449.0
2214052,B03,Vistusertib,0.1,2,3,1306.0,1034.0,272.0
2214052,B04,Erdafitinib,0.01,2,4,1447.0,1116.0,331.0
2214052,B05,"DL-Buthionine-(S,R)-sulfoximine",3.0,2,5,1417.0,946.0,471.0
2214052,B06,2-DG,0.01,2,6,1599.0,1003.0,596.0
2214052,B07,Vistusertib,1.0,2,7,754.0,580.0,174.0
2214052,B08,Idasanutlin,10.0,2,8,16.0,4.0,12.0
2214052,B09,Vistusertib,10.0,2,9,475.0,410.0,65.0
2214052,B10,6-thio-dG,10.0,2,10,928.0,664.0,264.0
2214052,B11,Pralsetinib,0.1,2,11,1360.0,975.0,385.0
2214052,B12,Pictilisib,10.0,2,12,1274.0,1067.0,207.0
2214052,B13,Doxycycline hyclate,0.01,2,13,1508.0,1190.0,318.0
2214052,B14,DMSO,0.0,2,14,1566.0,1201.0,365.0
2214052,B15,CYC065 (Fadraciclib),0.1,2,15,1410.0,1074.0,336.0
2214052,B16,RSL3,10.0,2,16,5.0,2.0,3.0
2214052,B17,Erdafitinib,10.0,2,17,718.0,605.0,113.0
2214052,B18,Ritlecitinib,10.0,2,18,1480.0,1113.0,367.0
2214052,B19,Pralsetinib,1.0,2,19,1358.0,1053.0,305.0
2214052,B20,Indisulam,0.1,2,20,698.0,507.0,191.0
2214052,B21,Ascorbic acid,10.0,2,21,1411.0,1064.0,347.0
2214052,B22,AM-0902,0.1,2,22,1649.0,1251.0,398.0
2214052,B23,Ritlecitinib,0.01,2,23,1629.0,1277.0,352.0
2214052,B24,GKT136901,0.01,2,24,1583.0,1303.0,280.0
2214052,C01,Doxycycline hyclate,10.0,3,1,1602.0,1265.0,337.0
2214052,C02,Navitoclax,0.01,3,2,1661.0,1139.0,522.0
2214052,C03,Pralsetinib,0.01,3,3,1524.0,1052.0,472.0
2214052,C04,Bafilomycin A1,0.0,3,4,1825.0,1339.0,486.0
2214052,C05,2-DG,10.0,3,5,1617.0,1126.0,491.0
2214052,C06,Galunisertib,0.1,3,6,1733.0,1280.0,453.0
2214052,C07,AZD0156,0.1,3,7,1876.0,1223.0,653.0
2214052,C08,Napabucasin,10.0,3,8,2.0,2.0,0.0
2214052,C09,Nirogacestat,10.0,3,9,1351.0,1061.0,290.0
2214052,C10,Ravoxertinib,0.1,3,10,1734.0,1315.0,419.0
2214052,C11,DMSO,0.0,3,11,1548.0,1142.0,406.0
2214052,C12,IKK inhibitor VII,0.1,3,12,1502.0,1161.0,341.0
2214052,C13,"DL-Buthionine-(S,R)-sulfoximine",3.0,3,13,1391.0,1060.0,331.0
2214052,C14,CPI-613,10.0,3,14,1477.0,1019.0,458.0
2214052,C15,DMSO,0.0,3,15,1578.0,1221.0,357.0
2214052,C16,Isotretinoin,1.0,3,16,1771.0,1553.0,218.0
2214052,C17,MLN120B,1.0,3,17,1718.0,1357.0,361.0
2214052,C18,Lorlatinib,0.01,3,18,1591.0,1226.0,365.0
2214052,C19,Verteporfin,0.01,3,19,1648.0,1247.0,401.0
2214052,C20,Withaferin A,10.0,3,20,21.0,4.0,17.0
2214052,C21,Ravoxertinib,1.0,3,21,1427.0,1097.0,330.0
2214052,C22,Ascorbic acid,0.01,3,22,1528.0,1163.0,365.0
2214052,C23,Palifosfamide,10.0,3,23,1077.0,764.0,313.0
2214052,C24,Ascorbic acid,0.01,3,24,1711.0,1348.0,363.0
2214052,D01,2-DG,1.0,4,1,1529.0,1205.0,324.0
2214052,D02,IKK inhibitor VII,1.0,4,2,1494.0,1089.0,405.0
2214052,D03,Daidzin,0.1,4,3,1482.0,1076.0,406.0
2214052,D04,Isotretinoin,0.1,4,4,1796.0,1624.0,172.0
2214052,D05,Indisulam,1.0,4,5,118.0,22.0,96.0
2214052,D06,Vactosertib,0.01,4,6,1532.0,1137.0,395.0
2214052,D07,Indisulam,10.0,4,7,85.0,38.0,47.0
2214052,D08,Ravoxertinib,10.0,4,8,540.0,366.0,174.0
2214052,D09,Halofuginone,1.0,4,9,284.0,228.0,56.0
2214052,D10,Indisulam,0.1,4,10,804.0,573.0,231.0
2214052,D11,CB-103,0.01,4,11,1645.0,1258.0,387.0
2214052,D12,DMSO,0.0,4,12,1729.0,1319.0,410.0
2214052,D13,Napabucasin,1.0,4,13,78.0,58.0,20.0
2214052,D14,A-1331852,0.01,4,14,1548.0,1199.0,349.0
2214052,D15,AZD0156,10.0,4,15,789.0,638.0,151.0
2214052,D16,DMSO,0.0,4,16,1672.0,1282.0,390.0
2214052,D17,Navitoclax,10.0,4,17,47.0,6.0,41.0
2214052,D18,Verteporfin,0.01,4,18,1683.0,1292.0,391.0
2214052,D19,GKT136901,10.0,4,19,1645.0,1246.0,399.0
2214052,D20,RSL3,10.0,4,20,12.0,1.0,11.0
2214052,D21,Ritlecitinib,0.1,4,21,1431.0,1112.0,319.0
2214052,D22,4-Diethylaminobenzaldehyde,0.1,4,22,1544.0,1214.0,330.0
2214052,D23,Ravoxertinib,0.1,4,23,1760.0,1356.0,404.0
2214052,D24,Bafilomycin A1,0.0,4,24,1533.0,1273.0,260.0
2214052,E01,Napabucasin,1.0,5,1,66.0,55.0,11.0
2214052,E02,DMSO,0.0,5,2,1535.0,1041.0,494.0
2214052,E03,Lorlatinib,0.01,5,3,1641.0,1120.0,521.0
2214052,E04,CYC065 (Fadraciclib),1.0,5,4,197.0,139.0,58.0
2214052,E05,Sulfopin,0.1,5,5,1768.0,1272.0,496.0
2214052,E06,Withaferin A,0.01,5,6,1572.0,1096.0,476.0
2214052,E07,Vistusertib,0.01,5,7,1695.0,1212.0,483.0
2214052,E08,Nirogacestat,0.1,5,8,1696.0,1247.0,449.0
2214052,E09,DMSO,0.0,5,9,1704.0,1223.0,481.0
2214052,E10,Napabucasin,10.0,5,10,0.0,0.0,0.0
2214052,E11,AM-0902,10.0,5,11,1479.0,1136.0,343.0
2214052,E12,PF-3758309,0.01,5,12,1319.0,1102.0,217.0
2214052,E13,Withaferin A,1.0,5,13,7.0,2.0,5.0
2214052,E14,Vactosertib,1.0,5,14,1390.0,991.0,399.0
2214052,E15,Vistusertib,0.1,5,15,1536.0,1238.0,298.0
2214052,E16,Indisulam,0.01,5,16,1601.0,1165.0,436.0
2214052,E17,DMSO,0.0,5,17,1598.0,1223.0,375.0
2214052,E18,Obatoclax,0.01,5,18,1856.0,1333.0,523.0
2214052,E19,Pralsetinib,0.1,5,19,1592.0,1169.0,423.0
2214052,E20,RSL3,1.0,5,20,612.0,505.0,107.0
2214052,E21,2-DG,0.1,5,21,1566.0,1121.0,445.0
2214052,E22,Tomivosertib,10.0,5,22,1504.0,1130.0,374.0
2214052,E23,Ravoxertinib,0.01,5,23,1633.0,1301.0,332.0
2214052,E24,Nirogacestat,0.01,5,24,1663.0,1355.0,308.0
2214052,F01,DMSO,0.0,6,1,1470.0,1127.0,343.0
2214052,F02,Ravoxertinib,10.0,6,2,557.0,275.0,282.0
2214052,F04,Verteporfin,0.1,6,4,1428.0,970.0,458.0
2214052,F05,Idasanutlin,10.0,6,5,19.0,6.0,13.0
2214052,F06,Ritlecitinib,0.1,6,6,1476.0,1037.0,439.0
2214052,F07,Indisulam,1.0,6,7,86.0,46.0,40.0
2214052,F08,Obatoclax,0.1,6,8,1715.0,1433.0,282.0
2214052,F09,CPI-613,0.01,6,9,1596.0,1147.0,449.0
2214052,F10,DMSO,0.0,6,10,1583.0,1165.0,418.0
2214052,F11,Ritlecitinib,10.0,6,11,1443.0,1059.0,384.0
2214052,F12,Daidzin,1.0,6,12,1621.0,1240.0,381.0
2214052,F13,Daidzin,1.0,6,13,1648.0,1314.0,334.0
2214052,F14,Bafilomycin A1,0.0,6,14,1656.0,1208.0,448.0
2214052,F15,Bafilomycin A1,0.0,6,15,624.0,524.0,100.0
2214052,F16,Vactosertib,1.0,6,16,1359.0,971.0,388.0
2214052,F17,Nirogacestat,1.0,6,17,1675.0,1308.0,367.0
2214052,F18,DMSO,0.0,6,18,1699.0,1294.0,405.0
2214052,F19,AZD0156,0.01,6,19,1666.0,1295.0,371.0
2214052,F21,CYC065 (Fadraciclib),0.1,6,21,1602.0,1166.0,436.0
2214052,F22,"DL-Buthionine-(S,R)-sulfoximine",0.03,6,22,1670.0,1235.0,435.0
2214052,F23,Halofuginone,0.01,6,23,1745.0,1326.0,419.0
2214052,F24,IKK inhibitor VII,0.1,6,24,1515.0,1189.0,326.0
2214052,G01,Verteporfin,0.001,7,1,1367.0,965.0,402.0
2214052,G02,Daidzin,10.0,7,2,1383.0,848.0,535.0
2214052,G03,IKK inhibitor VII,1.0,7,3,1354.0,870.0,484.0
2214052,G04,DMSO,0.0,7,4,1567.0,1171.0,396.0
2214052,G05,Obatoclax,0.1,7,5,1534.0,1171.0,363.0
2214052,G06,"DL-Buthionine-(S,R)-sulfoximine",0.003,7,6,1557.0,1080.0,477.0
2214052,G07,LCL-161,0.01,7,7,1453.0,1060.0,393.0
2214052,G08,6-thio-dG,10.0,7,8,654.0,471.0,183.0
2214052,G09,Obatoclax,0.01,7,9,1432.0,999.0,433.0
2214052,G10,PF-3758309,10.0,7,10,122.0,103.0,19.0
2214052,G11,GKT136901,0.1,7,11,1519.0,1179.0,340.0
2214052,G12,CYC065 (Fadraciclib),1.0,7,12,163.0,132.0,31.0
2214052,G13,RSL3,0.01,7,13,1473.0,1137.0,336.0
2214052,G14,Ascorbic acid,0.1,7,14,1697.0,1132.0,565.0
2214052,G15,LCL-161,1.0,7,15,1702.0,1276.0,426.0
2214052,G16,Isotretinoin,10.0,7,16,1310.0,1174.0,136.0
2214052,G17,6-thio-dG,0.1,7,17,1646.0,1211.0,435.0
2214052,G18,Vistusertib,10.0,7,18,494.0,436.0,58.0
2214052,G19,DMSO,0.0,7,19,1553.0,1181.0,372.0
2214052,G21,CB-103,0.01,7,21,1461.0,1068.0,393.0
2214052,G22,4-Diethylaminobenzaldehyde,10.0,7,22,1658.0,1279.0,379.0
2214052,G23,CPI-613,1.0,7,23,1485.0,1128.0,357.0
2214052,G24,IKK inhibitor VII,10.0,7,24,7.0,4.0,3.0
2214052,H01,Sulfopin,0.01,8,1,1319.0,1019.0,300.0
2214052,H02,6-thio-dG,1.0,8,2,1415.0,840.0,575.0
2214052,H03,DMSO,0.0,8,3,1487.0,1082.0,405.0
2214052,H04,Vistusertib,0.01,8,4,1280.0,922.0,358.0
2214052,H05,Pralsetinib,0.01,8,5,1490.0,1042.0,448.0
2214052,H06,Idasanutlin,0.1,8,6,881.0,602.0,279.0
2214052,H07,MLN120B,10.0,8,7,1620.0,1178.0,442.0
2214052,H08,K-975,1.0,8,8,1353.0,1038.0,315.0
2214052,H09,MLN120B,10.0,8,9,1410.0,1116.0,294.0
2214052,H10,MLN120B,0.01,8,10,1367.0,963.0,404.0
2214052,H11,CB-103,0.1,8,11,1667.0,1262.0,405.0
2214052,H12,Vactosertib,0.1,8,12,1460.0,1176.0,284.0
2214052,H13,PF-3758309,1.0,8,13,279.0,184.0,95.0
2214052,H14,Sulfopin,1.0,8,14,1327.0,1095.0,232.0
2214052,H15,CYC065 (Fadraciclib),0.01,8,15,1541.0,1222.0,319.0
2214052,H16,Doxycycline hyclate,0.1,8,16,1593.0,1265.0,328.0
2214052,H17,Bafilomycin A1,0.0,8,17,573.0,461.0,112.0
2214052,H18,Isotretinoin,0.1,8,18,1736.0,1512.0,224.0
2214052,H19,Verteporfin,0.1,8,19,1584.0,1196.0,388.0
2214052,H20,DMSO,0.0,8,20,1480.0,1115.0,365.0
2214052,H21,GKT136901,1.0,8,21,1477.0,1171.0,306.0
2214052,H22,Vactosertib,10.0,8,22,992.0,621.0,371.0
2214052,H23,A-1331852,10.0,8,23,69.0,41.0,28.0
2214052,H24,CPI-613,0.01,8,24,1615.0,1275.0,340.0
2214052,I01,LCL-161,0.01,9,1,1336.0,1048.0,288.0
2214052,I02,6-thio-dG,0.01,9,2,1551.0,1113.0,438.0
2214052,I03,Vactosertib,0.01,9,3,1577.0,1059.0,518.0
2214052,I04,4-Diethylaminobenzaldehyde,1.0,9,4,1599.0,1167.0,432.0
2214052,I05,GKT136901,1.0,9,5,1680.0,1169.0,511.0
2214052,I06,DMSO,0.0,9,6,1611.0,1175.0,436.0
2214052,I07,A-1331852,0.01,9,7,1522.0,1018.0,504.0
2214052,I08,Erdafitinib,1.0,9,8,1394.0,1143.0,251.0
2214052,I09,Halofuginone,1.0,9,9,233.0,153.0,80.0
2214052,I10,Palifosfamide,1.0,9,10,1573.0,1197.0,376.0
2214052,I11,Tomivosertib,0.01,9,11,1613.0,1245.0,368.0
2214052,I12,4-Diethylaminobenzaldehyde,0.01,9,12,1624.0,1302.0,322.0
2214052,I13,K-975,0.01,9,13,1616.0,1331.0,285.0
2214052,I14,Doxycycline hyclate,1.0,9,14,1603.0,1249.0,354.0
2214052,I15,IKK inhibitor VII,0.01,9,15,1709.0,1347.0,362.0
2214052,I16,Idasanutlin,0.01,9,16,1471.0,1169.0,302.0
2214052,I17,Idasanutlin,1.0,9,17,249.0,158.0,91.0
2214052,I18,CPI-613,0.1,9,18,1634.0,1328.0,306.0
2214052,I19,Halofuginone,10.0,9,19,100.0,90.0,10.0
2214052,I20,Palifosfamide,0.1,9,20,1703.0,1336.0,367.0
2214052,I21,DMSO,0.0,9,21,1517.0,1163.0,354.0
2214052,I22,K-975,10.0,9,22,636.0,439.0,197.0
2214052,I23,Tomivosertib,10.0,9,23,1510.0,1128.0,382.0
2214052,I24,Galunisertib,10.0,9,24,1278.0,951.0,327.0
2214052,J01,AZD0156,0.1,10,1,1499.0,1152.0,347.0
2214052,J02,ML385,10.0,10,2,1314.0,844.0,470.0
2214052,J03,Sulfopin,10.0,10,3,1166.0,865.0,301.0
2214052,J04,6-thio-dG,1.0,10,4,1674.0,1266.0,408.0
2214052,J05,DMSO,0.0,10,5,1463.0,1017.0,446.0
2214052,J06,Tomivosertib,1.0,10,6,1566.0,1040.0,526.0
2214052,J07,AM-0902,0.01,10,7,1580.0,1179.0,401.0
2214052,J08,ML385,10.0,10,8,1128.0,895.0,233.0
2214052,J09,4-Diethylaminobenzaldehyde,10.0,10,9,1711.0,1319.0,392.0
2214052,J10,Napabucasin,0.01,10,10,1638.0,1223.0,415.0
2214052,J11,Sulfopin,10.0,10,11,1431.0,1172.0,259.0
2214052,J12,Doxycycline hyclate,0.1,10,12,1597.0,1188.0,409.0
2214052,J13,AM-0902,0.1,10,13,1575.0,1271.0,304.0
2214052,J14,CPI-613,10.0,10,14,1509.0,1095.0,414.0
2214052,J15,Pictilisib,0.01,10,15,1609.0,1319.0,290.0
2214052,J16,MLN120B,0.1,10,16,1615.0,1292.0,323.0
2214052,J17,Indisulam,0.01,10,17,1499.0,1159.0,340.0
2214052,J18,Withaferin A,0.01,10,18,1681.0,1175.0,506.0
2214052,J19,Palifosfamide,0.01,10,19,1521.0,1101.0,420.0
2214052,J20,Halofuginone,10.0,10,20,147.0,125.0,22.0
2214052,J21,Ascorbic acid,1.0,10,21,1710.0,1293.0,417.0
2214052,J22,DMSO,0.0,10,22,1619.0,1189.0,430.0
2214052,J23,Ritlecitinib,1.0,10,23,1515.0,1101.0,414.0
2214052,J24,K-975,1.0,10,24,1498.0,1259.0,239.0
2214052,K01,Galunisertib,0.01,11,1,1435.0,1017.0,418.0
2214052,K02,Idasanutlin,0.01,11,2,1382.0,964.0,418.0
2214052,K03,6-thio-dG,0.01,11,3,1725.0,1123.0,602.0
2214052,K04,Navitoclax,0.01,11,4,1550.0,1206.0,344.0
2214052,K05,Lorlatinib,10.0,11,5,752.0,602.0,150.0
2214052,K06,LCL-161,1.0,11,6,1712.0,1226.0,486.0
2214052,K07,4-Diethylaminobenzaldehyde,0.01,11,7,1602.0,1123.0,479.0
2214052,K08,DMSO,0.0,11,8,1795.0,1363.0,432.0
2214052,K09,Navitoclax,1.0,11,9,60.0,33.0,27.0
2214052,K10,PF-3758309,0.01,11,10,1047.0,842.0,205.0
2214052,K11,Erdafitinib,0.01,11,11,1356.0,1006.0,350.0
2214052,K12,Doxycycline hyclate,0.01,11,12,1588.0,1228.0,360.0
2214052,K13,Verteporfin,1.0,11,13,1609.0,1234.0,375.0
2214052,K14,RSL3,0.01,11,14,1363.0,1020.0,343.0
2214052,K15,Daidzin,0.01,11,15,1527.0,1210.0,317.0
2214052,K16,DMSO,0.0,11,16,1622.0,1280.0,342.0
2214052,K17,MLN120B,0.01,11,17,1633.0,1246.0,387.0
2214052,K18,CB-103,1.0,11,18,1372.0,1073.0,299.0
2214052,K19,Lorlatinib,1.0,11,19,1148.0,896.0,252.0
2214052,K20,Daidzin,0.01,11,20,1602.0,1182.0,420.0
2214052,K21,Bafilomycin A1,0.0,11,21,361.0,317.0,44.0
2214052,K22,Doxycycline hyclate,10.0,11,22,1483.0,1070.0,413.0
2214052,K23,DMSO,0.0,11,23,1443.0,1050.0,393.0
2214052,K24,"DL-Buthionine-(S,R)-sulfoximine",0.3,11,24,1447.0,1129.0,318.0
2214052,L01,Galunisertib,1.0,12,1,1370.0,1015.0,355.0
2214052,L02,CPI-613,0.1,12,2,1549.0,943.0,606.0
2214052,L03,Nirogacestat,10.0,12,3,1494.0,1073.0,421.0
2214052,L04,Isotretinoin,1.0,12,4,1697.0,1535.0,162.0
2214052,L05,Sulfopin,0.1,12,5,1398.0,867.0,531.0
2214052,L06,RSL3,1.0,12,6,543.0,422.0,121.0
2214052,L07,DMSO,0.0,12,7,1674.0,1176.0,498.0
2214052,L08,Doxycycline hyclate,1.0,12,8,1525.0,1068.0,457.0
2214052,L09,AM-0902,1.0,12,9,1458.0,1059.0,399.0
2214052,L10,GKT136901,0.01,12,10,1428.0,1070.0,358.0
2214052,L11,CPI-613,1.0,12,11,1552.0,1215.0,337.0
2214052,L12,2-DG,0.1,12,12,1567.0,1171.0,396.0
2214052,L13,"DL-Buthionine-(S,R)-sulfoximine",0.03,12,13,1482.0,1086.0,396.0
2214052,L14,Tomivosertib,0.1,12,14,1476.0,1153.0,323.0
2214052,L15,DMSO,0.0,12,15,1651.0,1316.0,335.0
2214052,L16,CB-103,0.1,12,16,1655.0,1337.0,318.0
2214052,L17,CYC065 (Fadraciclib),10.0,12,17,216.0,139.0,77.0
2214052,L18,Vistusertib,1.0,12,18,736.0,638.0,98.0
2214052,L19,Palifosfamide,0.1,12,19,1596.0,1160.0,436.0
2214052,L20,RSL3,0.1,12,20,1070.0,861.0,209.0
2214052,L21,Pictilisib,1.0,12,21,1382.0,1132.0,250.0
2214052,L22,LCL-161,0.1,12,22,1587.0,1148.0,439.0
2214052,L23,AZD0156,1.0,12,23,1674.0,1294.0,380.0
2214052,L24,DMSO,0.0,12,24,1528.0,1214.0,314.0
2214052,M01,Halofuginone,0.01,13,1,1505.0,1193.0,312.0
2214052,M03,Nirogacestat,1.0,13,3,1674.0,1089.0,585.0
2214052,M04,GKT136901,10.0,13,4,1608.0,1176.0,432.0
2214052,M05,Withaferin A,0.1,13,5,1086.0,868.0,218.0
2214052,M06,Bafilomycin A1,0.0,13,6,1465.0,964.0,501.0
2214052,M07,Napabucasin,0.1,13,7,1584.0,1193.0,391.0
2214052,M08,2-DG,0.01,13,8,1382.0,978.0,404.0
2214052,M09,A-1331852,1.0,13,9,985.0,653.0,332.0
2214052,M10,DMSO,0.0,13,10,1560.0,1162.0,398.0
2214052,M11,Idasanutlin,0.1,13,11,898.0,688.0,210.0
2214052,M12,Withaferin A,0.1,13,12,1244.0,1020.0,224.0
2214052,M13,AM-0902,10.0,13,13,1498.0,1122.0,376.0
2214052,M14,DMSO,0.0,13,14,1371.0,953.0,418.0
2214052,M15,LCL-161,0.1,13,15,1538.0,1158.0,380.0
2214052,M16,ML385,0.1,13,16,1440.0,1106.0,334.0
2214052,M17,CB-103,10.0,13,17,578.0,482.0,96.0
2214052,M18,Isotretinoin,0.01,13,18,1882.0,1463.0,419.0
2214052,M19,Indisulam,10.0,13,19,99.0,36.0,63.0
2214052,M20,RSL3,0.1,13,20,1050.0,826.0,224.0
2214052,M21,AZD0156,0.01,13,21,1612.0,1205.0,407.0
2214052,M22,K-975,0.1,13,22,1658.0,1244.0,414.0
2214052,M23,Napabucasin,0.01,13,23,1520.0,1132.0,388.0
2214052,M24,A-1331852,1.0,13,24,1019.0,798.0,221.0
2214052,N01,Galunisertib,0.1,14,1,1341.0,1049.0,292.0
2214052,N02,Sulfopin,1.0,14,2,1406.0,967.0,439.0
2214052,N03,A-1331852,0.1,14,3,1301.0,768.0,533.0
2214052,N04,Palifosfamide,1.0,14,4,1224.0,836.0,388.0
2214052,N05,Vactosertib,0.1,14,5,1587.0,1010.0,577.0
2214052,N06,Lorlatinib,0.1,14,6,1186.0,869.0,317.0
2214052,N07,Tomivosertib,0.1,14,7,1437.0,943.0,494.0
2214052,N08,A-1331852,0.1,14,8,1266.0,910.0,356.0
2214052,N09,DMSO,0.0,14,9,1464.0,1028.0,436.0
2214052,N10,GKT136901,0.1,14,10,1461.0,995.0,466.0
2214052,N11,Verteporfin,1.0,14,11,1464.0,1018.0,446.0
2214052,N12,Galunisertib,1.0,14,12,1395.0,1057.0,338.0
2214052,N13,DMSO,0.0,14,13,1520.0,1066.0,454.0
2214052,N14,Erdafitinib,1.0,14,14,1358.0,1048.0,310.0
2214052,N15,Nirogacestat,0.01,14,15,1341.0,944.0,397.0
2214052,N16,CB-103,10.0,14,16,533.0,412.0,121.0
2214052,N17,ML385,1.0,14,17,1400.0,1096.0,304.0
2214052,N18,Sulfopin,0.01,14,18,1506.0,1126.0,380.0
2214052,N19,Pictilisib,10.0,14,19,1099.0,927.0,172.0
2214052,N20,LCL-161,10.0,14,20,1701.0,1300.0,401.0
2214052,N21,Ascorbic acid,0.1,14,21,1583.0,1060.0,523.0
2214052,N22,Palifosfamide,0.01,14,22,1641.0,1182.0,459.0
2214052,N23,ML385,0.1,14,23,1529.0,1110.0,419.0
2214052,N24,"DL-Buthionine-(S,R)-sulfoximine",0.003,14,24,1569.0,1220.0,349.0
2214052,O01,Tomivosertib,1.0,15,1,1393.0,1073.0,320.0
2214052,O02,PF-3758309,0.1,15,2,628.0,448.0,180.0
2214052,O04,Navitoclax,0.1,15,4,867.0,532.0,335.0
2214052,O05,Pralsetinib,10.0,15,5,729.0,559.0,170.0
2214052,O06,"DL-Buthionine-(S,R)-sulfoximine",0.3,15,6,1528.0,972.0,556.0
2214052,O08,Ravoxertinib,1.0,15,8,1322.0,846.0,476.0
2214052,O10,Bafilomycin A1,0.0,15,10,426.0,351.0,75.0
2214052,O11,Galunisertib,0.01,15,11,1449.0,1004.0,445.0
2214052,O12,DMSO,0.0,15,12,1529.0,982.0,547.0
2214052,O13,AM-0902,0.01,15,13,1532.0,1171.0,361.0
2214052,O14,CB-103,1.0,15,14,1346.0,1033.0,313.0
2214052,O15,Lorlatinib,0.1,15,15,1043.0,826.0,217.0
2214052,O16,2-DG,1.0,15,16,1546.0,1174.0,372.0
2214052,O17,ML385,0.01,15,17,1583.0,1189.0,394.0
2214052,O18,Pictilisib,0.01,15,18,1553.0,1159.0,394.0
2214052,O19,Lorlatinib,1.0,15,19,1146.0,926.0,220.0
2214052,O20,Lorlatinib,10.0,15,20,839.0,636.0,203.0
2214052,O21,Erdafitinib,10.0,15,21,859.0,724.0,135.0
2214052,O22,Navitoclax,10.0,15,22,24.0,8.0,16.0
2214052,O23,Palifosfamide,10.0,15,23,1045.0,667.0,378.0
2214052,O24,Withaferin A,10.0,15,24,18.0,2.0,16.0
2214052,P01,MLN120B,0.1,16,1,1199.0,857.0,342.0
2214052,P02,Pictilisib,0.1,16,2,1444.0,1176.0,268.0
2214052,P04,LCL-161,10.0,16,4,1572.0,1281.0,291.0
2214052,P05,Pralsetinib,1.0,16,5,1523.0,1205.0,318.0
2214052,P06,4-Diethylaminobenzaldehyde,0.1,16,6,1385.0,1023.0,362.0
2214052,P07,Galunisertib,10.0,16,7,1278.0,877.0,401.0
2214052,P08,Idasanutlin,1.0,16,8,625.0,465.0,160.0
2214052,P09,Napabucasin,0.1,16,9,1587.0,1207.0,380.0
2214052,P10,K-975,0.1,16,10,1384.0,1066.0,318.0
2214052,P11,DMSO,0.0,16,11,1560.0,1179.0,381.0
2214052,P12,Vactosertib,10.0,16,12,952.0,645.0,307.0
2214052,P13,AZD0156,10.0,16,13,675.0,575.0,100.0
2214052,P14,Ascorbic acid,10.0,16,14,1552.0,1236.0,316.0
2214052,P15,Daidzin,0.1,16,15,1228.0,915.0,313.0
2214052,P16,ML385,0.01,16,16,1581.0,1167.0,414.0
2214052,P17,Pictilisib,1.0,16,17,966.0,804.0,162.0
2214052,P18,Tomivosertib,0.01,16,18,1552.0,1139.0,413.0
2214052,P19,CYC065 (Fadraciclib),10.0,16,19,161.0,122.0,39.0
2214052,P20,PF-3758309,1.0,16,20,229.0,180.0,49.0
2214052,P21,Ascorbic acid,1.0,16,21,1481.0,1144.0,337.0
2214052,P22,PF-3758309,10.0,16,22,66.0,51.0,15.0
2214052,P23,Erdafitinib,0.1,16,23,1401.0,1100.0,301.0
2214052,P24,Ravoxertinib,0.01,16,24,1319.0,1095.0,224.0
2214053,A01,Alisertib,1.0,1,1,631.0,452.0,179.0
2214053,A02,Vismodegib,20.0,1,2,1330.0,1032.0,298.0
2214053,A03,Thioguanine,1.0,1,3,1619.0,1074.0,545.0
2214053,A04,Seclidemstat,1.0,1,4,672.0,470.0,202.0
2214053,A05,Vincristine,20.0,1,5,320.0,243.0,77.0
2214053,A06,JQ1-(+),9.0,1,6,615.0,475.0,140.0
2214053,A07,I-BET762,0.01,1,7,1563.0,1063.0,500.0
2214053,A08,Cediranib,0.1,1,8,1488.0,1095.0,393.0
2214053,A09,MLN0128,1.0,1,9,455.0,341.0,114.0
2214053,A10,Telaglenastat,0.1,1,10,1651.0,1210.0,441.0
2214053,A11,Vincristine,0.02,1,11,1481.0,1078.0,403.0
2214053,A12,Semaxanib,0.1,1,12,1752.0,1252.0,500.0
2214053,A13,DMSO,0.0,1,13,1781.0,1357.0,424.0
2214053,A14,Cisplatin,2.0,1,14,1541.0,1081.0,460.0
2214053,A15,Vemurafenib,0.2,1,15,1548.0,1076.0,472.0
2214053,A16,ORY1001,0.01,1,16,1654.0,1323.0,331.0
2214053,A17,Veliparib,0.1,1,17,1504.0,1115.0,389.0
2214053,A18,Alisertib,0.01,1,18,1795.0,1387.0,408.0
2214053,A19,Ceritinib,10.0,1,19,162.0,138.0,24.0
2214053,A20,Temsirolimus,0.2,1,20,1334.0,1099.0,235.0
2214053,A21,Erlotinib,2.0,1,21,1497.0,991.0,506.0
