gs_id	gene_id
K975_48h_up	112483
K975_48h_up	432
K975_48h_down	9123
K975_48h_up	1292
K975_48h_down	9980
K975_48h_up	114783
K975_48h_up	81794
K975_48h_up	59283
K975_48h_down	1969
K975_48h_down	3491
K975_48h_up	113451
K975_48h_down	11004
K975_48h_down	5792
K975_48h_up	3321
K975_48h_up	9095
K975_48h_down	7371
K975_48h_down	83540
K975_48h_up	83872
K975_48h_down	56956
K975_48h_down	7286
K975_48h_down	8394
K975_48h_down	81611
K975_48h_up	55793
K975_48h_up	79805
K975_48h_up	11221
K975_48h_down	7170
K975_48h_up	148327
K975_48h_up	3707
K975_48h_up	149111
K975_48h_up	22874
K975_48h_down	805
K975_48h_down	494143
K975_48h_down	6637
K975_48h_up	84620
K975_48h_up	11159
K975_48h_up	11158
K975_48h_up	151313
K975_48h_down	5433
K975_48h_down	8502
K975_48h_up	165215
K975_48h_down	3329
K975_48h_up	5746
K975_48h_up	9686
K975_48h_down	57574
K975_48h_up	6769
K975_48h_down	90102
K975_48h_down	55646
K975_48h_up	201780
K975_48h_up	93627
K975_48h_down	890
K975_48h_down	54532
K975_48h_up	54491
K975_48h_down	6502
K975_48h_up	5295
K975_48h_down	2966
K975_48h_down	728340
K975_48h_up	85480
K975_48h_down	114898
K975_48h_down	10146
K975_48h_up	26249
K975_48h_down	5558
K975_48h_down	253714
K975_48h_up	10957
K975_48h_down	135293
K975_48h_down	93663
K975_48h_down	113115
K975_48h_up	154091
K975_48h_down	79624
K975_48h_down	113130
K975_48h_down	908
K975_48h_down	54892
K975_48h_up	57502
K975_48h_up	27147
K975_48h_down	5631
K975_48h_down	139818
K975_48h_down	7739
K975_48h_up	79618
K975_48h_down	54801
K975_48h_down	84131
K975_48h_down	7357
K975_48h_up	23245
K975_48h_up	114987
K975_48h_down	28989
K975_48h_up	22921
K975_48h_down	23590
K975_48h_down	27063
K975_48h_down	10556
K975_48h_down	4288
K975_48h_up	710
K975_48h_up	143686
K975_48h_up	26011
K975_48h_up	6094
K975_48h_down	1111
K975_48h_up	6327
K975_48h_up	128853
K975_48h_up	8448
K975_48h_down	84159
K975_48h_down	26524
K975_48h_down	130576
K975_48h_up	27250
K975_48h_down	54545
K975_48h_down	22948
K975_48h_down	5805
K975_48h_up	2308
K975_48h_down	51232
K975_48h_down	57647
K975_48h_up	3708
K975_48h_down	25819
K975_48h_up	57512
K975_48h_up	144110
K975_48h_up	288
K975_48h_up	9231
K975_48h_down	1977
K975_48h_down	153443
K975_48h_down	140609
K975_48h_down	132320
K975_48h_down	55691
K975_48h_down	2059
K975_48h_down	79691
K975_48h_up	1909
K975_48h_up	54842
K975_48h_up	9781
K975_48h_up	79668
K975_48h_down	2674
K975_48h_down	130340
K975_48h_down	148534
K975_48h_down	5784
K975_48h_up	26040
K975_48h_up	133746
K975_48h_down	7518
K975_48h_up	814
K975_48h_up	2893
K975_48h_down	4154
K975_48h_up	115827
K975_48h_down	55351
K975_48h_down	1601
K975_48h_up	10018
K975_48h_up	6328
K975_48h_down	23576
K975_48h_up	9653
K975_48h_down	223117
K975_48h_down	84959
K975_48h_up	83648
K975_48h_down	55740
K975_48h_down	57630
K975_48h_down	54148
K975_48h_down	220134
K975_48h_down	7071
K975_48h_up	5799
K975_48h_down	51633
K975_48h_up	23097
K975_48h_down	55027
K975_48h_down	84365
K975_48h_up	9056
K975_48h_down	65062
K975_48h_up	64798
K975_48h_up	9844
K975_48h_up	2334
K975_48h_up	3798
K975_48h_up	23362
K975_48h_down	132
K975_48h_down	10694
K975_48h_down	56911
K975_48h_up	7074
K975_48h_down	159090
K975_48h_down	80223
K975_48h_down	93594
K975_48h_down	29028
K975_48h_down	255027
K975_48h_up	6854
K975_48h_down	7804
K975_48h_up	23648
K975_48h_up	4323
K975_48h_up	8321
K975_48h_up	348174
K975_48h_up	283971
K975_48h_up	146433
K975_48h_up	124903710
K975_48h_up	7567
K975_48h_down	9133
K975_48h_up	1831
K975_48h_up	90139
K975_48h_down	90993
K975_48h_down	445815
K975_48h_up	9162
K975_48h_down	144406
K975_48h_up	1844
K975_48h_down	199221
K975_48h_down	115572
K975_48h_down	8450
K975_48h_down	3745
K975_48h_up	9542
K975_48h_up	23382
K975_48h_down	8407
K975_48h_up	54935
K975_48h_down	54069
K975_48h_down	1465
K975_48h_down	1827
K975_48h_down	874
K975_48h_up	80274
K975_48h_up	715
K975_48h_down	8883
K975_48h_up	1636
K975_48h_up	353355
K975_48h_up	9310
K975_48h_down	1676
K975_48h_down	83858
K975_48h_up	252995
K975_48h_down	131076
K975_48h_up	8997
K975_48h_up	9619
K975_48h_down	10785
K975_48h_down	23076
K975_48h_down	8568
K975_48h_down	85395
K975_48h_up	11093
K975_48h_up	11094
K975_48h_down	29941
K975_48h_down	54865
K975_48h_up	115399
K975_48h_up	93210
K975_48h_up	114757
K975_48h_down	6427
K975_48h_down	124801
K975_48h_down	29127
K975_48h_down	113251
K975_48h_up	2256
K975_48h_down	51728
K975_48h_up	4917
K975_48h_up	79656
K975_48h_down	4116
K975_48h_up	50651
K975_48h_up	374946
K975_48h_up	343450
K975_48h_down	4921
K975_48h_down	8682
K975_48h_up	57216
K975_48h_up	126823
K975_48h_up	55083
K975_48h_down	824
K975_48h_down	129401
K975_48h_up	130367
K975_48h_down	388962
K975_48h_down	10602
K975_48h_down	151195
K975_48h_down	152519
K975_48h_up	57326
K975_48h_down	9076
K975_48h_down	84541
K975_48h_up	476
K975_48h_down	11167
K975_48h_up	92691
K975_48h_down	57650
K975_48h_down	151246
K975_48h_down	81788
K975_48h_down	200916
K975_48h_up	151742
K975_48h_up	5783
K975_48h_down	8833
K975_48h_up	84818
K975_48h_up	285368
K975_48h_down	23350
K975_48h_up	54861
K975_48h_down	23160
K975_48h_down	26354
K975_48h_down	7884
K975_48h_up	114625
K975_48h_down	23173
K975_48h_down	3015
K975_48h_down	10424
K975_48h_down	25886
K975_48h_up	132160
K975_48h_up	9464
K975_48h_down	4085
K975_48h_down	308
K975_48h_down	132332
K975_48h_up	80817
K975_48h_up	51313
K975_48h_down	80155
K975_48h_down	6059
K975_48h_down	91942
K975_48h_up	84059
K975_48h_up	7098
K975_48h_up	23305
K975_48h_down	30012
K975_48h_down	10370
K975_48h_up	153222
K975_48h_down	55568
K975_48h_down	9232
K975_48h_up	619279
K975_48h_down	2171
K975_48h_up	1508
K975_48h_down	10395
K975_48h_down	202915
K975_48h_down	8323
K975_48h_down	115908
K975_48h_down	81034
K975_48h_down	25879
K975_48h_up	94241
K975_48h_up	55335
K975_48h_down	2395
K975_48h_up	538
K975_48h_down	65083
K975_48h_down	9833
K975_48h_up	220972
K975_48h_down	1073
K975_48h_up	219654
K975_48h_up	84457
K975_48h_up	220963
K975_48h_down	221150
K975_48h_down	122769
K975_48h_up	11067
K975_48h_up	161436
K975_48h_up	123016
K975_48h_up	196740
K975_48h_up	158067
K975_48h_up	11092
K975_48h_down	3251
K975_48h_up	5979
K975_48h_down	9188
K975_48h_up	57447
K975_48h_up	53349
K975_48h_up	10023
K975_48h_down	144455
K975_48h_up	783
K975_48h_down	9200
K975_48h_up	255394
K975_48h_down	170689
K975_48h_down	9221
K975_48h_down	10576
K975_48h_up	196951
K975_48h_up	102724307
K975_48h_up	54838
K975_48h_up	55273
K975_48h_up	8642
K975_48h_up	5896
K975_48h_up	8495
K975_48h_down	5271
K975_48h_up	7275
K975_48h_up	4004
K975_48h_up	222865
K975_48h_down	55839
K975_48h_up	4239
K975_48h_up	7084
K975_48h_down	144100
K975_48h_up	80095
K975_48h_up	219539
K975_48h_down	9768
K975_48h_up	197257
K975_48h_up	290
K975_48h_down	5347
K975_48h_up	222950
K975_48h_down	4088
K975_48h_down	6632
K975_48h_up	201191
K975_48h_up	57611
K975_48h_down	6240
K975_48h_down	4218
K975_48h_up	147011
K975_48h_down	84790
K975_48h_up	162963
K975_48h_up	85300
K975_48h_down	144501
K975_48h_up	283248
K975_48h_up	283987
K975_48h_down	7083
K975_48h_up	9881
K975_48h_down	55872
K975_48h_down	10980
K975_48h_up	55788
K975_48h_up	359948
K975_48h_up	115294
K975_48h_down	84879
K975_48h_down	1841
K975_48h_down	624
K975_48h_down	55159
K975_48h_down	10963
K975_48h_down	2237
K975_48h_down	23255
K975_48h_down	8754
K975_48h_up	753
K975_48h_down	3575
K975_48h_up	80319
K975_48h_up	6474
K975_48h_up	57507
K975_48h_down	221749
K975_48h_up	90362
K975_48h_up	84632
K975_48h_down	5865
K975_48h_up	10636
K975_48h_down	79628
K975_48h_up	190
K975_48h_up	23251
K975_48h_down	200894
K975_48h_down	646
K975_48h_down	552900
K975_48h_down	654483
K975_48h_up	284004
K975_48h_down	699
K975_48h_down	4493
K975_48h_down	4071
K975_48h_up	51621
K975_48h_up	1107
K975_48h_up	1140
K975_48h_up	10826
K975_48h_up	55890
K975_48h_down	3856
K975_48h_down	136
K975_48h_down	5036
