"chr","start","end","CM_24h_ATAC_S165170_REP1","CM_24h_ATAC_S165170_REP2","CM_48h_ATAC_S165167_REP1","CM_48h_ATAC_S165167_REP2","CM_control_ATAC_S165169_REP1","CM_control_ATAC_S165169_REP2","SH_24h_ATAC_S165164_REP1","SH_24h_ATAC_S165164_REP2","SH_48h_ATAC_S165165_REP1","SH_48h_ATAC_S165165_REP2","SH_control_ATAC_S165166_REP1","SH_control_ATAC_S165166_REP2"
20,36464897,36516851,0.188241748085371,0.144676704532619,0.1487493691678,0.151994891333772,0.157999413017903,0.144073463376426,0.137587963391141,0.151354901379218,0.170322438406765,0.198544568132333,0.207893046992409,0.217282196740952
20,49676197,49705301,0.141742950838435,0.140288550320673,0.146409883943387,0.142204460413337,0.115814095272559,0.125256615267037,0.15409923091232,0.132039493512003,0.152299236242769,0.167026789959476,0.148136133052523,0.148313576375799
20,53735247,53753451,0.34756503954147,0.287908444781181,0.270519744385377,0.415885658546791,0.270971951600498,0.34804302073481,0.228980234577597,0.202261732359176,0.265173621571466,0.230627376673757,0.233042256452867,0.187627323521667
21,26143997,26167819,0.127144533368814,0.119927725895378,0.207050174923522,0.17068649097733,0.148747124020507,0.127849920313126,0.162862703423163,0.172394409548925,0.160600859008684,0.133400686281798,0.174652624572269,0.129784837846167
22,20503947,20553351,0.251380947438103,0.273400929911601,0.269136930532496,0.250593420549513,0.241991365985835,0.269322988376512,0.269617330786433,0.265588208768497,0.329876447471012,0.346386595114204,0.329331092147307,0.324545758404269
22,24132747,24175251,0.310708085538312,0.312901710379173,0.304110668453747,0.339006177252096,0.298764058738462,0.30394220318196,0.227177326456049,0.257810081145356,0.290785185800091,0.314254055330206,0.283818053936346,0.278894714157909
22,24283397,24334101,0.167993733725917,0.210206594968998,0.157686000793231,0.14323409705825,0.124995311163384,0.132535599322037,0.162825271661284,0.165986493844159,0.188790725924587,0.19836084725125,0.16103377259035,0.169882460358328
22,31217497,31253901,0.37062016421739,0.340845520028143,0.375843427494484,0.384390948627723,0.352731810957951,0.362215850385734,0.260594933971904,0.246736241296481,0.264158869528551,0.296840902386845,0.275166485554605,0.290923690433762
22,36307297,36398351,0.343063262304177,0.334878102175941,0.375217359571372,0.372354692000026,0.379574025613206,0.389136192006412,0.261069464513509,0.23673313973403,0.305271003164485,0.27625387727876,0.318947365439867,0.331624473390836
22,40484997,40529101,0.249242333612179,0.201196842582616,0.210075409029709,0.207933646711485,0.209733506164963,0.237560622842364,0.157471021633685,0.13099251933468,0.12555239454498,0.115075410494759,0.127635304910313,0.120115828321079
22,41828897,41887951,0.204639404451906,0.218249597643605,0.161054409060469,0.180586305282931,0.217236317231262,0.186759744734656,0.128032722940625,0.140253403111771,0.129344983016492,0.118171186296112,0.150304714625307,0.134899551641981
22,42956547,43011451,0.249027109884203,0.290072099463708,0.255274572892469,0.292270168555849,0.267506400143359,0.229602388434601,0.12973704797927,0.1247531532708,0.158735900495948,0.147774698413195,0.156669841002361,0.142446576075673
22,45677447,45732051,0.203033058520694,0.178016741955669,0.188476843119322,0.167121556982033,0.254157010768751,0.206361365362791,0.205988008818901,0.207549247112213,0.173074692517776,0.194775484276488,0.188271698993999,0.184598037234687
22,46057142,46082995,0.685450747545834,0.670252802071491,0.700723085874677,0.714880792113764,0.673296601287624,0.660984807610309,0.55251044239483,0.538591972211903,0.749759281282284,0.71857274028252,0.713559428891846,0.68605598025017
3,8442247,8465001,0.267343793759828,0.283085625335976,0.306024614712258,0.296534420997922,0.41470006407514,0.379676249862495,0.213452408567852,0.2554501471598,0.205089403079491,0.236230302823777,0.227346162487045,0.238001725900915
