"chr","start","end","CM_24h_ATAC_S165170_REP1","CM_24h_ATAC_S165170_REP2","CM_48h_ATAC_S165167_REP1","CM_48h_ATAC_S165167_REP2","CM_control_ATAC_S165169_REP1","CM_control_ATAC_S165169_REP2","SH_24h_ATAC_S165164_REP1","SH_24h_ATAC_S165164_REP2","SH_48h_ATAC_S165165_REP1","SH_48h_ATAC_S165165_REP2","SH_control_ATAC_S165166_REP1","SH_control_ATAC_S165166_REP2"
1,8361497,8420686,0.127759938030031,0.124216873409407,0.150506179896175,0.148531579650359,0.116186983498855,0.10220175377809,0.232165234923835,0.210219650340718,0.24176137917402,0.201968656400607,0.221452645488514,0.190898963006003
1,8651947,8719251,0.165714191739841,0.159268792931193,0.169571427320843,0.192787165090556,0.181176203477838,0.186342537794147,0.201108289238415,0.214385345096875,0.241463797996534,0.235018914934326,0.222326360058307,0.225743865363421
1,15876747,15919451,0.163858060014217,0.17532134957492,0.147699954656729,0.146356282375137,0.130853290825342,0.147499709943021,0.156174257084383,0.152726582605919,0.145574024906175,0.159241767828773,0.132822259492809,0.143579530876305
1,22062647,22113501,0.0740339417479483,0.0779429089906072,0.0850035965813013,0.0718806193527412,0.0762045685278264,0.0757858578869638,0.167799244254534,0.14055117168666,0.147632882272009,0.135670504785964,0.143018081551237,0.136769453584439
1,24764497,24804201,0.0805464781832154,0.0920749180622696,0.0863999757119636,0.0956990703223338,0.0979412755613915,0.109317128382044,0.122226573326251,0.10773607790683,0.101261709975713,0.109824504682271,0.0935834271678837,0.0944594127371056
1,30961597,31055101,0.0879870076308464,0.113633907918545,0.0859987355267143,0.0884789193669686,0.0922115920500529,0.0914776969239301,0.14594645429409,0.126496849717292,0.134886806755068,0.117346049878991,0.1137544009306,0.132393336672179
1,36342397,36377001,0.248411441966832,0.265397982966137,0.245895400545885,0.236839515962658,0.252573908264538,0.296850592519642,0.350228876668572,0.422011024261611,0.44107352507097,0.367240565816435,0.443424108700703,0.402360924559212
1,39102947,39272851,0.154767199379089,0.166452458463375,0.141866327101916,0.168260573472626,0.159475997627394,0.151740494404927,0.228207495226148,0.220978217364092,0.231442244739987,0.223100473874833,0.219231711402465,0.214436900745997
1,39375747,39427701,0.192751911579162,0.213674002707257,0.186002304681031,0.187469515387965,0.204843135558437,0.225212231428262,0.346927949077522,0.316768006923751,0.290060363066373,0.271552889495839,0.286064282078726,0.311230820154058
1,42924547,42953701,0.139757681306695,0.172083307319613,0.131682536062349,0.10685800389621,0.24819608826431,0.23657125810302,0.251228656948397,0.243948039134425,0.198419702286601,0.246097675084718,0.266537626559672,0.31491534440134
1,51619871,51673751,0.163880794612076,0.189366327621922,0.156844549873895,0.150721076335728,0.188205055779427,0.156098530100865,0.195600332857826,0.179965511145105,0.211384921268723,0.190066439796148,0.204961293370563,0.228699516994098
1,66517297,66635601,0.138154963940612,0.126040331934661,0.133011974315012,0.130460950392852,0.121978048778458,0.128217732777271,0.177980876121267,0.164956586000876,0.143449041831776,0.145397145794879,0.147924528694031,0.143133985531287
1,76022997,76110101,0.142585507714114,0.149275134064467,0.158555398301162,0.140351984258841,0.166050859436339,0.161044317313428,0.20073455375094,0.190987260890469,0.206445843242761,0.189642253404054,0.186644097575564,0.169347421715239
1,85313097,85385301,0.125562344294998,0.13936284183344,0.124367179956803,0.12900410035674,0.142687603194439,0.12516421474887,0.183048218039602,0.190020913317731,0.162038779811119,0.13691522444711,0.189888971941374,0.170919826883082
1,85427447,85462205,0.10834918444968,0.0716258928856318,0.0844956013366477,0.106292558470495,0.10388912081613,0.0755083086830141,0.157850398178139,0.18271508420094,0.168430783223211,0.217107337963804,0.144559853975929,0.150189045041167
1,85548747,85585701,0.263610163395578,0.250592529791041,0.266579991540484,0.259395181233201,0.252397430529187,0.265826669955713,0.633809151017461,0.635982808409415,0.499518836834084,0.548447220300329,0.692020097480841,0.557909172372859
1,93606097,93645601,0.133884275572377,0.125747354561823,0.13681895735804,0.131481016477895,0.118519040143263,0.144641330344904,0.239910930282919,0.260408378089248,0.223134699216028,0.283951857402094,0.219912730612711,0.249519607961382
